HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Time
0,864;1,578;-4,95;0;2;0;0,004;0,995;-0,042;6,747
0,846;1,587;-4,95;0;2;0;0,003;0,996;-0,041;6,772
0,766;1,632;-4,95;0;2;0;0,003;0,996;-0,037;6,777
0,74;1,65;-4,95;0;2;0;0,003;0,997;-0,035;6,781
0,74;1,65;-4,95;0;2;0;0,003;0,997;-0,035;6,786
0,705;1,668;-4,95;0;2;0;0,002;0,997;-0,033;6,791
0,669;1,686;-4,95;0;2;0;0,002;0,997;-0,031;6,795
0,669;1,686;-4,95;0;2;0;0,002;0,997;-0,031;6,8
0,634;1,712;-4,95;0;2;0;0,002;0,998;-0,029;6,808
0,59;1,73;-4,95;0;2;0;0,002;0,998;-0,027;6,813
0,555;1,756;-4,95;0;2;0;0,001;0,998;-0,024;6,817
0,555;1,756;-4,95;0;2;0;0,001;0,998;-0,024;6,821
0,512;1,774;-4,95;0;2;0;0,001;0,998;-0,023;6,826
0,512;1,774;-4,95;0;2;0;0,001;0,998;-0,023;6,831
0,477;1,792;-4,95;0;2;0;0,001;0,999;-0,021;6,835
0,477;1,792;-4,95;0;2;0;0,001;0,999;-0,021;6,839
0,45;1,818;-4,95;0;2;0;0,001;0,999;-0,018;6,843
0,416;1,827;-4,95;0;2;0;0,001;0,999;-0,017;6,847
0,416;1,827;-4,95;0;2;0;0,001;0,999;-0,017;6,851
0,381;1,844;-4,95;0;2;0;0,001;0,999;-0,016;6,854
0,381;1,844;-4,95;0;2;0;0,001;0,999;-0,016;6,858
0,381;1,844;-4,95;0;2;0;0,001;0,999;-0,016;6,861
0,364;1,861;-4,95;0;2;0;0,001;0,999;-0,014;6,866
0,337;1,87;-4,95;0;2;0;0;0,999;-0,013;6,87
0,337;1,87;-4,95;0;2;0;0;0,999;-0,013;6,874
0,32;1,879;-4,95;0;2;0;0;0,999;-0,012;6,878
0,32;1,879;-4,95;0;2;0;0;0,999;-0,012;6,882
0,303;1,887;-4,95;0;2;0;0;0,999;-0,011;6,889
0,294;1,887;-4,95;0;2;0;0;0,999;-0,011;6,893
0,294;1,887;-4,95;0;2;0;0;0,999;-0,011;6,898
0,285;1,896;-4,95;0;2;0;0;1;-0,01;6,903
0,285;1,896;-4,95;0;2;0;0;1;-0,01;6,911
0,268;1,896;-4,95;0;2;0;0;1;-0,01;6,915
0,259;1,896;-4,95;0;2;0;0;1;-0,01;6,92
0,259;1,896;-4,95;0;2;0;0;1;-0,01;6,924
0,259;1,896;-4,95;0;2;0;0;1;-0,01;6,929
0,259;1,896;-4,95;0;2;0;0;1;-0,01;6,933
0,259;1,896;-4,95;0;2;0;0;1;-0,01;6,938
0,251;1,896;-4,95;0;2;0;0;1;-0,01;6,941
0,251;1,888;-4,95;0;2;0;0;1;-0,011;6,951
0,251;1,888;-4,95;0;2;0;0;1;-0,011;6,954
0,251;1,888;-4,95;0;2;0;0;1;-0,011;6,957
0,251;1,888;-4,95;0;2;0;0;1;-0,011;6,96
0,251;1,888;-4,95;0;2;0;0;1;-0,011;6,964
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,968
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,971
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,975
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,978
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,982
0,251;1,879;-4,95;0;2;0;0;1;-0,012;6,987
0,242;1,879;-4,95;0;2;0;0;1;-0,012;6,991
0,242;1,879;-4,95;0;2;0;0;1;-0,012;6,995
0,242;1,87;-4,95;0;2;0;0;1;-0,013;6,998
0,242;1,87;-4,95;0;2;0;0;1;-0,013;7,002
0,242;1,87;-4,95;0;2;0;0;1;-0,013;7,007
0,242;1,862;-4,95;0;2;0;0;1;-0,014;7,012
0,242;1,862;-4,95;0;2;0;0;1;-0,014;7,016
0,251;1,853;-4,95;0;2;0;0;1;-0,015;7,02
0,251;1,853;-4,95;0;2;0;0;1;-0,015;7,024
0,251;1,853;-4,95;0;2;0;0;1;-0,015;7,028
0,251;1,836;-4,95;0;2;0;0;1;-0,017;7,032
0,251;1,836;-4,95;0;2;0;0;1;-0,017;7,036
0,251;1,827;-4,95;0;2;0;0;1;-0,017;7,04
0,251;1,827;-4,95;0;2;0;0;1;-0,017;7,044
0,251;1,818;-4,95;0;2;0;0;1;-0,018;7,05
0,251;1,792;-4,95;0;2;0;0,001;0,999;-0,021;7,054
0,251;1,792;-4,95;0;2;0;0,001;0,999;-0,021;7,057
0,251;1,775;-4,95;0;2;0;0,001;0,999;-0,023;7,061
0,251;1,775;-4,95;0;2;0;0,001;0,999;-0,023;7,066
0,251;1,758;-4,95;0;2;0;0,001;0,999;-0,024;7,071
0,251;1,74;-4,95;0;2;0;0,001;0,999;-0,026;7,075
0,251;1,74;-4,95;0;2;0;0,001;0,999;-0,026;7,078
0,251;1,732;-4,95;0;2;0;0,001;0,999;-0,027;7,082
0,251;1,732;-4,95;0;2;0;0,001;0,999;-0,027;7,087
0,251;1,714;-4,95;0;2;0;0,001;0,999;-0,029;7,092
0,251;1,706;-4,95;0;2;0;0,001;0,999;-0,03;7,096
0,251;1,706;-4,95;0;2;0;0,001;0,999;-0,03;7,1
0,251;1,697;-4,95;0;2;0;0,001;0,999;-0,031;7,104
0,251;1,697;-4,95;0;2;0;0,001;0,999;-0,031;7,108
0,251;1,688;-4,95;0;2;0;0,001;0,999;-0,031;7,112
0,251;1,688;-4,95;0;2;0;0,001;0,999;-0,031;7,116
0,251;1,679;-4,95;0;2;0;0,001;0,999;-0,032;7,119
0,251;1,679;-4,95;0;2;0;0,001;0,999;-0,032;7,123
0,242;1,671;-4,95;0;2;0;0,001;0,999;-0,033;7,127
0,242;1,671;-4,95;0;2;0;0,001;0,999;-0,033;7,131
0,242;1,662;-4,95;0;2;0;0,001;0,999;-0,034;7,136
0,242;1,653;-4,95;0;2;0;0,001;0,999;-0,035;7,139
0,242;1,653;-4,95;0;2;0;0,001;0,999;-0,035;7,143
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,147
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,15
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,153
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,157
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,16
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,163
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,166
0,242;1,645;-4,95;0;2;0;0,001;0,999;-0,036;7,169
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,172
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,175
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,178
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,181
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,185
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,188
0,242;1,636;-4,95;0;2;0;0,001;0,999;-0,037;7,192
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,198
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,201
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,205
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,208
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,211
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,214
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,217
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,22
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,224
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,227
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,229
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,232
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,235
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,238
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,241
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,245
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,247
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,25
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,254
0,242;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,257
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,26
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,263
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,266
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,269
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,272
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,274
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,277
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,28
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,285
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,288
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,292
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,295
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,298
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,301
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,305
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,308
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,311
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,315
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,318
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,321
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,325
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,329
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,333
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,338
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,341
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,345
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,349
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,353
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,357
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,361
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,365
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,368
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,371
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,374
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,377
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,38
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,385
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,388
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,396
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,399
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,402
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,406
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,41
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,414
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,417
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,421
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,429
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,445
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,449
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,468
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,476
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,479
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,482
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,486
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,489
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,492
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,496
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,498
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,501
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,506
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,509
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,513
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,516
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,52
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,524
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,527
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,53
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,533
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,537
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,54
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,543
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,546
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,549
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,552
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,555
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,558
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,561
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,565
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,569
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,572
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,575
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,578
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,58
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,584
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,587
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,59
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,593
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,596
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,601
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,606
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,609
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,613
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,617
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,621
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,625
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,629
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,635
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,638
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,642
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,645
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,648
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,651
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,654
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,657
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,659
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,662
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,666
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,669
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,672
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,674
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,721
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,788
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,813
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,831
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,836
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,84
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,844
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,848
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,851
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,855
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,858
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,861
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,866
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,87
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,873
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,876
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,88
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,886
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,892
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,897
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,901
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,906
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,91
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,914
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,918
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,922
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,926
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,932
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,936
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,939
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,944
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,948
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,951
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,955
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,958
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,961
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,968
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,971
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,976
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,981
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,987
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,99
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,993
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;7,997
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,001
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,005
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,008
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,012
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,016
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,021
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,025
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,028
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,032
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,036
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,04
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,043
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,047
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,05
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,054
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,057
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,061
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,065
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,069
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,072
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,075
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,079
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,082
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,087
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,091
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,094
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,098
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,101
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,104
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,108
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,111
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,114
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,117
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,12
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,124
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,127
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,13
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,133
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,136
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,139
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,142
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,145
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,149
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,152
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,155
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,159
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,162
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,165
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,168
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,171
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,174
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,178
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,181
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,186
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,19
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,194
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,197
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,201
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,205
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,208
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,211
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,215
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,219
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,222
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,226
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,23
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,234
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,237
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,241
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,245
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,249
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,252
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,256
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,26
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,263
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,268
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,271
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,275
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,279
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,283
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,287
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,29
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,294
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,298
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,301
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,305
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,308
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,311
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,315
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,318
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,322
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,325
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,328
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,332
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,335
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,338
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,341
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,344
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,347
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,35
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,353
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,356
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,359
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,362
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,366
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,369
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,372
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,375
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,378
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,381
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,387
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,39
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,396
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,401
0,251;1,627;-4,95;0;2;0;0,001;0,999;-0,038;8,417
