HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;0;0;-0,6876027;1,08;14,9706;-0,02355335;-0,02355332;-0,0005550677;0,999445;10,35851
0;0;0;-0,6888389;1,08;14,99681;-0,02355335;-0,02355332;-0,0005550678;0,999445;10,36294
0;0;0;-0,6904014;1,08;15,02994;-0,02355335;-0,02355333;-0,000555068;0,999445;10,37069
0;0;0;-0,6931373;1,08;15,08796;-0,02355335;-0,02355333;-0,000555068;0,999445;10,3755
0;0;0;-0,6948355;1,08;15,12397;-0,02355335;-0,02355333;-0,000555068;0,999445;10,38076
0;0;0;-0,6966904;1,08;15,1633;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,38836
0;0;0;-0,6993734;1,08;15,22019;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,39222
0;0;0;-0,7007372;1,08;15,24911;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,39781
0;0;0;-0,7027095;1,08;15,29093;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,40424
0;0;0;-0,7049769;1,08;15,33901;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,40861
0;0;0;-0,7065186;1,08;15,3717;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,41237
0;0;0;-0,7078478;1,08;15,39989;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,42012
0;0;0;-0,7105834;1,08;15,4579;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,42568
0;0;0;-0,712545;1,08;15,49949;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,42977
0;0;0;-0,7139863;1,08;15,53005;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,43717
0;0;0;-0,7165996;1,08;15,58547;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,44151
0;0;0;-0,718132;1,08;15,61796;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,44683
0;0;0;-0,7200077;1,08;15,65774;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,45327
0;0;0;-0,7222803;1,08;15,70593;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,45774
0;0;0;-0,7238594;1,08;15,73941;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,46143
0;0;0;-0,7251611;1,08;15,76701;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,4753
0;0;0;-0,7300535;1,08;15,87076;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,48063
0;0;0;-0,7319376;1,08;15,91071;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,48884
0;0;0;-0,7348346;1,08;15,97214;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,49419
0;0;0;-0,7367216;1,08;16,01215;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,50164
0;0;0;-0,7393505;1,08;16,0679;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,50795
0;0;0;-0,7415774;1,08;16,11512;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,51165
0;0;0;-0,7428851;1,08;16,14285;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,52009
0;0;0;-0,7458604;1,08;16,20594;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,52476
0;0;0;-0,7475109;1,08;16,24094;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,52863
0;0;0;-0,7488747;1,08;16,26986;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,53671
0;0;0;-0,7517279;1,08;16,33036;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,54176
0;0;0;-0,7535081;1,08;16,36811;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,54696
0;0;0;-0,755343;1,08;16,40702;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,55476
0;0;0;-0,7580979;1,08;16,46544;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,55835
0;0;0;-0,7593632;1,08;16,49227;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,56232
0;0;0;-0,7607641;1,08;16,52197;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,57086
0;0;0;-0,7637798;1,08;16,58592;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,57505
0;0;0;-0,7652572;1,08;16,61725;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,579
0;0;0;-0,7666536;1,08;16,64686;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,58879
0;0;0;-0,7701058;1,08;16,72006;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,59257
0;0;0;-0,7714415;1,08;16,74838;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,59711
0;0;0;-0,773044;1,08;16,78237;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,60413
0;0;0;-0,7755224;1,08;16,83492;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,60818
0;0;0;-0,7769517;1,08;16,86523;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,613
0;0;0;-0,778651;1,08;16,90126;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,6294
0;0;0;-0,78444;1,08;17,02402;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,63895
0;0;0;-0,787808;1,08;17,09543;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,64435
0;0;0;-0,7897145;1,08;17,13586;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,65194
0;0;0;-0,792392;1,08;17,19264;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,65782
0;0;0;-0,7944704;1,08;17,23671;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,66352
0;0;0;-0,7964809;1,08;17,27934;-0,02355335;-0,02355333;-0,0005550681;0,999445;10,67073
0;0;0;-0,7991188;1,08;17,33327;-0,02355285;-0,0244255;-0,000575622;0,999424;10,67615
0;0;0;-0,8012193;1,08;17,37381;-0,02442411;-0,02587854;-0,000632461;0,9993665;10,68388
0;0;0;-0,8045316;1,08;17,43164;-0,02587569;-0,02859064;-0,0007403533;0,999256;10,68939
0;0;0;-0,8070374;1,08;17,47279;-0,02771509;-0,03039771;-0,0008431892;0,9991533;10,69336
0;0;0;-0,8089167;1,08;17,50246;-0,02894113;-0,03160221;-0,0009154452;0,9990811;10,70463
0;0;0;-0,8145345;1,08;17,5867;-0,03062933;-0,03327604;-0,001020267;0,9989762;10,70787
0;0;0;-0,8161978;1,08;17,61082;-0,03175459;-0,03439173;-0,001093295;0,9989033;10,71316
0;0;0;-0,8190526;1,08;17,65037;-0,03250366;-0,03600708;-0,001171742;0,9988222;10,72176
0;0;0;-0,8239349;1,08;17,71451;-0,03387341;-0,03795434;-0,001287311;0,9987044;10,72568
0;0;0;-0,8262377;1,08;17,74376;-0,03478635;-0,03925228;-0,001367327;0,9986228;10,734
0;0;0;-0,8313383;1,08;17,80578;-0,036265;-0,0409876;-0,001488648;0,9985002;10,73993
0;0;0;-0,8351532;1,08;17,84997;-0,03724915;-0,04301553;-0,001604894;0,9983785;10,74339
0;0;0;-0,8374506;1,08;17,87576;-0,03790505;-0,04436727;-0,001684616;0,9982945;10,75129
0;0;0;-0,842792;1,08;17,93454;-0,03834223;-0,04526833;-0,001738754;0,9982373;10,75709
0;0;0;-0,8468468;1,08;17,97774;-0,03863207;-0,04674008;-0,001808999;0,9981582;10,76156
0;0;0;-0,8500375;1,08;18,01103;-0,03969622;-0,04771953;-0,001897948;0,9980699;10,76995
0;0;0;-0,8560983;1,08;18,0734;-0,04040556;-0,04837238;-0,001958411;0,9980099;10,78514
0;0;0;-0,8671834;1,08;18,18646;-0,0408784;-0,04880759;-0,001999236;0,9979694;10,78914
0;0;0;-0,8701127;1,08;18,21616;-0,04119361;-0,04909769;-0,002026682;0,9979421;10,79273
0;0;0;-0,8727626;1,08;18,24292;-0,04140373;-0,04929109;-0,002045081;0,9979239;10,79857
0;0;0;-0,8770699;1,08;18,2863;-0,04154382;-0,04942001;-0,002057393;0,9979116;10,80541
0;0;0;-0,8821362;1,08;18,33723;-0,0416372;-0,04950597;-0,002065621;0,9979034;10,81123
0;0;0;-0,8864412;1,08;18,38047;-0,04169945;-0,04956327;-0,002071115;0,997898;10,82171
0;0;0;-0,8943493;1,08;18,45844;-0,0426099;-0,05047042;-0,002155251;0,9978139;10,82586
0;0;0;-0,8975627;1,08;18,48921;-0,0440855;-0,05194379;-0,002295308;0,9976739;10,83039
0;0;0;-0,9011449;1,08;18,52288;-0,04506899;-0,05292582;-0,002391104;0,9975781;10,83723
0;0;0;-0,9066187;1,08;18,57369;-0,04572454;-0,05358038;-0,002456046;0,9975131;10,84302
0;0;0;-0,9113601;1,08;18,61664;-0,04702972;-0,05488493;-0,002588;0,9973812;10,85395
0;0;0;-0,9205984;1,08;18,69772;-0,04876754;-0,0566223;-0,002769084;0,9972001;10,85777
0;0;0;-0,9239353;1,08;18,72599;-0,05079323;-0,05864771;-0,002987926;0,9969813;10,86159
0;0;0;-0,9273528;1,08;18,75428;-0,05214319;-0,05999748;-0,003138406;0,9968308;10,87047
0;0;0;-0,9355302;1,08;18,82;-0,05304009;-0,06176688;-0,003287051;0,9966749;10,87454
0;0;0;-0,9393514;1,08;18,85013;-0,05363778;-0,06294625;-0,003387923;0,9965687;10,87898
0;0;0;-0,94357;1,08;18,88297;-0,05403615;-0,0637324;-0,00345596;0,996497;10,88881
0;0;0;-0,952979;1,08;18,95562;-0,05517123;-0,06425337;-0,003557742;0,996401;10,89234
0;0;0;-0,9563773;1,08;18,98172;-0,05592786;-0,06460058;-0,003626259;0,9963362;10,89644
0;0;0;-0,9603415;1,08;19,01205;-0,05643223;-0,06483202;-0,00367223;0,9962925;10,90352
0;0;0;-0,9671885;1,08;19,06431;-0,05676846;-0,0649863;-0,00370301;0,9962633;10,90841
0;0;0;-0,971928;1,08;19,10043;-0,05699261;-0,06508912;-0,003723586;0,9962437;10,91451
0;0;0;-0,9779303;1,08;19,14551;-0,05713875;-0,06602702;-0,003787194;0,9961733;10,92103
0;0;0;-0,9843981;1,08;19,19362;-0,05723615;-0,06665225;-0,003829756;0,9961259;10,93678
0;0;0;-1,00013;1,08;19,30991;-0,05730105;-0,06706906;-0,003858198;0,9960941;10,94069
0;0;0;-1,004058;1,08;19,33883;-0,05734432;-0,06734692;-0,00387719;0,9960728;10,94474
0;0;0;-1,008126;1,08;19,36869;-0,05737316;-0,06753217;-0,003889866;0,9960586;10,95189
0;0;0;-1,015332;1,08;19,42149;-0,05739238;-0,06765565;-0,003898321;0,996049;10,95887
0;0;0;-1,022375;1,08;19,47304;-0,0574052;-0,06773797;-0,003903961;0,9960427;10,96416
0;0;0;-1,027708;1,08;19,51203;-0,05741374;-0,06779286;-0,003907723;0,9960384;10,97319
0;0;0;-1,036836;1,08;19,57874;-0,05741944;-0,06782945;-0,003910231;0,9960356;10,97652
0;0;0;-1,040193;1,08;19,60327;-0,05742324;-0,06785385;-0,003911904;0,9960337;10,98246
0;0;0;-1,046204;1,08;19,64717;-0,05742577;-0,06787009;-0,003913018;0,9960325;10,98964
0;0;0;-1,053456;1,08;19,70012;-0,05742745;-0,06788094;-0,003913762;0,9960316;10,99394
0;0;0;-1,057801;1,08;19,73185;-0,05829776;-0,06788473;-0,003973498;0,9959806;10,99917
0;0;0;-1,063087;1,08;19,77045;-0,05887794;-0,06788722;-0,004013329;0,9959462;11,00751
0;0;0;-1,071627;1,08;19,83199;-0,0601302;-0,06875435;-0,004151603;0,9958112;11,01147
0;0;0;-1,075752;1,08;19,8611;-0,06269881;-0,07019358;-0,004420721;0,9955512;11,02013
0;0;0;-1,085032;1,08;19,92488;-0,0652751;-0,07201695;-0,004723332;0,995254;11,02449
0;0;0;-1,089775;1,08;19,95693;-0,0669919;-0,07323178;-0,00493034;0,9950502;11,02932
0;0;0;-1,095139;1,08;19,99235;-0,06986789;-0,07490047;-0,005260879;0,9947265;11,03894
0;0;0;-1,106239;1,08;20,0629;-0,07264239;-0,07774276;-0,005679752;0,9943073;11,04377
0;0;0;-1,111995;1,08;20,0982;-0,07622014;-0,08049306;-0,006173359;0,9938176;11,0513
0;0;0;-1,12118;1,08;20,15324;-0,07860352;-0,08232481;-0,00651349;0,9934797;11,05683
0;0;0;-1,128161;1,08;20,19359;-0,08191291;-0,08526643;-0,007033937;0,9929605;11,06106
0;0;0;-1,133712;1,08;20,22431;-0,08670223;-0,0889379;-0,007771529;0,992226;11,07011
0;0;0;-1,146134;1,08;20,28986;-0,09074219;-0,09310529;-0,008521212;0,9914761;11,0748
0;0;0;-1,152771;1,08;20,32384;-0,09343196;-0,09588002;-0,009040008;0,990957;11,09299
0;0;0;-1,179808;1,08;20,45476;-0,0986462;-0,1011509;-0,01007979;0,9899171;11,09834
0;0;0;-1,188027;1,08;20,49317;-0,1021161;-0,1046585;-0,01080408;0,9891927;11,10639
0;0;0;-1,200752;1,08;20,55079;-0,1052792;-0,1078468;-0,01148599;0,9885107;11,11364
